chirp_mass mass_ratio time_jitter
31.19855952691264 0.9441613748931511 7.47300090377655e-05
31.70118883027781 0.9404990505955161 -0.0002344000404119848
31.577197707993673 0.9219735564657974 -0.00021729567608235747
31.257649796288145 0.9052594762657414 -2.0711543507057582e-05
31.31779829412504 0.986345369669914 -0.0001093586003235542
31.233386532352284 0.9487045787211129 7.661558952557488e-05
31.299498232742035 0.901762522952461 -4.42025530927409e-06
31.61995322797135 0.9306220916348019 -0.00022070243304218634
31.263597528356826 0.9115380235829176 9.015233283189228e-06
31.634784348610392 0.9822871380044569 -0.0002329746412500686
31.59802574628158 0.9548350127836014 -6.12926946391335e-05
31.349628804217822 0.9741287511550961 6.0433376478139986e-05
31.571867795822804 0.9229305157801306 -0.00011457719653831658
31.236898382602266 0.9878480001655379 1.6626028807701775e-05
31.47514769817283 0.995922380923127 -0.00016628128822082335
31.45852296283349 0.9311327792440571 -2.9963132328944824e-05
31.551499282184434 0.9767713031685336 -3.613387953287084e-05
31.44633283887242 0.9241352838426589 -0.0001311060899287106
31.544019105209145 0.9821580970397021 -0.00018671432664123423
31.371254624589234 0.9978475969593632 3.4469867844877746e-05
31.326457742941113 0.9493561773096693 2.8417068368305574e-06
31.283304761264446 0.9893239322397676 2.1271757345667143e-05
31.632482186250872 0.9935470368451503 -0.00016162291349614238
31.386925771516474 0.9524093364915587 -8.877111260735326e-05
31.404018379501583 0.9803157076959002 5.107188258897204e-06
31.420790806250775 0.9463353550247346 -4.3403171345854624e-05
31.506745835718906 0.9753484987272023 -4.609868488748343e-05
31.58641542711078 0.9949412926460357 -0.00014939013741743285
31.50583598400481 0.9833432803010673 -0.00014055790126959414
31.578072251443338 0.9966691422650036 -0.00010252790871714107
31.53575954966958 0.9681740832610248 -0.0001105039627101383
31.52814994404039 0.9976674757398534 -9.553460715823432e-05
31.405296302648 0.9892983002761192 -5.813783727683032e-05
